id,treadmill,speed,terrain,trial,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
NH3041,SP,1p0,flat,2,150,0.08,12,138,0.564308115916614,0.579623232433222,0.561650348482328
NH3043,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,1p0,flat,1,150,0.08,12,138,0.787136239183262,0.692077563745042,0.786470870885505
NH3043,SP,1p0,flat,2,150,0.08,12,138,0.717419522504713,0.707836993245256,0.650345691677505
NH3051,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3051,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3051,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3051,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,1p0,flat,1,150,0.08,12,138,0.824842092359291,0.806785282359259,0.826392427340515
NH3054,SP,1p0,flat,2,150,0.08,12,138,0.814178201533089,0.804073088539832,0.824508256841924
NH3055,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3055,SP,1p0,flat,1,150,0.08,12,138,0.679188456617471,0.664604652186487,0.693172447559584
NH3055,SP,1p0,flat,2,150,0.08,12,138,0.753224448878527,0.764370232612239,0.75802406377627
NH3056,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3056,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3056,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3056,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3056,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3058,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3059,SP,1p0,flat,1,150,0.08,12,138,0.5223016339832,0.527605817357642,0.5195083796396
NH3059,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3066,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,0p75,flat,1,150,0.08,12,138,0.70696602376361,0.693503909701019,0.71934884570199
NH3068,SP,0p75,flat,2,150,0.08,12,138,0.654017920941131,0.63997346351852,0.658487953065418
NH3068,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3068,SP,1p0,flat,2,150,0.08,12,138,0.622899646158237,0.625860257662703,0.598004574986179
NH3069,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3069,SP,1p0,flat,1,150,0.08,12,138,0.779496860231736,0.776557083965798,0.788021032987182
NH3069,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,0p75,flat,1,150,0.08,12,138,0.750288337937825,0.725005067137075,0.7519786068294
NH3070,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3070,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3071,SP,0p25,flat,1,150,0.08,12,138,0.625582168828307,0.606640150020495,0.636483433496657
NH3071,SP,0p25,flat,2,150,0.08,12,138,0.73610571304346,0.766038704738988,0.756894957711822
NH3074,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3074,SP,1p0,flat,1,150,0.08,12,138,0.510618876152317,0.505928288763322,0.495563518126089
NH3074,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3076,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3076,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3076,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3076,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3082,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3086,SP,1p0,flat,1,150,0.08,12,138,0.495825353029953,0.480311751274682,0.505012218632747
NH3086,SP,1p0,flat,2,150,0.08,12,138,0.590142751177906,0.599102626864894,0.586488961469837
NH3090,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3090,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3090,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3090,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3090,SP,0p75,flat,1,150,0.08,12,138,0.558399391355365,0.562388920114738,0.558425411121385
NH3090,SP,0p75,flat,2,150,0.08,12,138,0.632101983086301,0.67896340509035,0.654158634668364
NH3090,SP,1p0,flat,1,150,0.08,12,138,0.62879750347398,0.591888023649238,0.611008904472933
NH3090,SP,1p0,flat,2,150,0.08,12,138,0.534350766794151,0.534594879220794,0.539586106930474
NH3102,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3102,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3102,SP,0p5,flat,1,150,0.08,12,138,0.743646443300551,0.724856592884154,0.741121867009552
NH3102,SP,0p5,flat,2,150,0.08,12,138,0.878279904847294,0.86780880399403,0.881821323779245
NH3102,SP,0p75,flat,1,150,0.08,12,138,0.583534788799039,0.610592477146157,0.605908809121613
NH3102,SP,0p75,flat,2,150,0.08,12,138,0.653853823396241,0.633876743138653,0.65317196601459
NH3102,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3102,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3104,SP,1p0,flat,1,150,0.08,12,138,0.803055948006973,0.817956738705707,0.816033696798639
NH3104,SP,1p0,flat,2,150,0.08,12,138,0.727915630477402,0.705261830632819,0.755923640947718
NH3105,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3105,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3106,SP,1p0,flat,1,150,0.08,12,138,0.796932145953115,0.802507959344897,0.786283521506268
NH3106,SP,1p0,flat,2,150,0.08,12,138,0.738918945663533,0.726819951045159,0.721661393128952
NH3108,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3108,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3110,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3110,SP,0p25,flat,2,150,0.08,12,138,0.669394707124117,0.655404992103022,0.658730534671555
NH3110,SP,0p5,flat,1,150,0.08,12,138,0.681810918516303,0.656726500555618,0.643758996271304
NH3110,SP,0p5,flat,2,150,0.08,12,138,0.479930638777959,0.47287470645539,0.489963707473095
NH3110,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3110,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3110,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3110,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3112,SP,1p0,flat,1,150,0.08,12,138,0.820820326676425,0.839215963393651,0.837232122724161
NH3112,SP,1p0,flat,2,150,0.08,12,138,0.657191360180444,0.661565521301297,0.600681824830064
NH3113,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3113,SP,1p0,flat,1,150,0.08,12,138,0.694938162107894,0.682908725017597,0.683868012711283
NH3113,SP,1p0,flat,2,150,0.08,12,138,0.687644776009624,0.66255126886028,0.732726609881713
NH3114,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3114,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3123,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3123,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3123,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3123,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3128,SP,0p25,flat,1,150,0.08,12,138,0.906020519919713,0.891074249817128,0.908554139855834
NH3128,SP,0p25,flat,2,150,0.08,12,138,0.731719601391553,0.764219018776174,0.745183266258038
NH3128,SP,0p5,flat,1,150,0.08,12,138,0.687001133837738,0.6583228935295,0.708460731962194
NH3128,SP,0p5,flat,2,150,0.08,12,138,0.644350487375958,0.641692520107788,0.68101382901614
NH3128,SP,0p75,flat,1,150,0.08,12,138,0.688091461439702,0.671711606747202,0.6796660925985
NH3128,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3128,SP,1p0,flat,1,150,0.08,12,138,0.501258117426427,0.537282642650681,0.511613387124253
NH3128,SP,1p0,flat,2,150,0.08,12,138,0.747421304459145,0.729374569804756,0.761365530317058
NH3129,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3129,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3129,SP,0p5,flat,1,150,0.08,12,138,0.851365824100902,0.850491913343307,0.838388461035107
NH3129,SP,0p5,flat,2,150,0.08,12,138,0.643121675356405,0.664420256166179,0.653796682058644
NH3129,SP,0p75,flat,1,150,0.08,12,138,0.717355175064276,0.754810484415675,0.732035718149539
NH3129,SP,0p75,flat,2,150,0.08,12,138,0.809754950056556,0.823632690251463,0.824405010573943
NH3129,SP,1p0,flat,1,150,0.08,12,138,0.797781213640963,0.800056523185276,0.809487922724791
NH3129,SP,1p0,flat,2,150,0.08,12,138,0.892495496755927,0.890864946594336,0.885395402538958
H1002,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1002,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1004,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1007,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1009,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1010,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1011,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1012,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1013,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1017,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1018,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1019,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1020,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1022,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1022,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1022,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H1022,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
